example_id,query,query_id,product_id,product_locale,esci_label,small_version,large_version,split
792212,fall shower curtain hooks,39469,B099WKKWJR,us,E,1,1,train
2009155,throne chairs for party cheap,102903,B01LXYFK4W,us,E,1,1,train
255428,baby boy teddy bear,11829,B07KR5PQBB,us,E,0,1,train
2034076,top grain apple watch,104182,B07R6MPG3B,us,E,0,1,test
1914835,step tracker,97975,B07YFBHRN7,us,E,0,1,train
994213,hefty kitchen trash bags,50070,B074NCB852,us,E,0,1,test
1796252,sensitive skin sampoo for baby boy,91731,B0756548HD,us,E,0,1,train
71596,2.5 in hdd,2745,B07H28QRKN,us,E,0,1,train
693060,dog jogger stroller,34447,B015JOSF5S,us,E,0,1,train
2034072,top grain apple watch,104182,B07T95GP3D,us,E,0,1,test
1906721,stand white board,97525,B0829BYC5K,us,E,0,1,test
799302,feaux succulent plants in pots,39851,B07MZWC1LM,us,E,0,1,train
1174995,lacoste shirts for men,59513,B00R3VEJOC,us,E,1,1,test
1522997,pant waders,77506,B07KWSZMHD,us,E,1,1,train
72495,20 inch storage bin,2788,B08QFNX8HY,us,E,1,1,train
2034069,top grain apple watch,104182,B081511NYP,us,E,0,1,test
2210296,womens winter boots,113402,B018WSWJN2,us,E,0,1,train
1438513,new balance slip on shoes for men,73103,B075R8638Z,us,E,1,1,train
26184,1 ‘ velcro without adhesive for sewing,924,B00006RSP1,us,E,1,1,train
1613355,pool tip tool,82186,B07BY4L78N,us,E,0,1,train
2029159,tolietry travel bag mens,103934,B08NX8L4P7,us,E,0,1,train
1507127,outdoor security camera wireless,76672,B07X75D9YY,us,E,0,1,test
1229806,light up car ashtray,62343,B08BV1L2S7,us,E,0,1,test
1484369,olympic weights set,75495,B01MZ6IF4P,us,E,1,1,test
261627,baby shower decorations girl purple,12173,B0834PJBDF,us,E,0,1,train
1334516,mens lakers wallet,67699,B07Q4FNCBB,us,E,0,1,train
289071,bath and body sanitizer holder,13582,B0821QRKMM,us,E,0,1,test
484110,caster oil,23688,B0734849YK,us,E,0,1,train
803929,fiber optic christmas tree,40095,B015VE192M,us,E,0,1,train
1626052,power extension cable compatible with wyzecam,82833,B07G9X817W,us,E,0,1,train
2009129,throne chairs for party cheap,102903,B08CKJNCKN,us,E,1,1,train
224109,ariana grande perfume,10256,B07JQ2ZNKR,us,E,0,1,train
711639,dress formal for women,35424,B01CCS06RO,us,E,0,1,train
1184774,large cactus magnets,60010,B082SDVZJQ,us,E,0,1,train
647477,deer infant car seat cover,32138,B07WGKHHPH,us,E,0,1,train
527246,christmas glasses,25921,B07X117RLH,us,E,0,1,train
1805418,shaker bottle,92197,B08HNY1BMQ,us,E,0,1,test
1038670,i pad7th generation case for girls,52432,B08DNMVPJ1,us,E,1,1,train
199817,anderson window replacement right hand operator,9024,B00WT9YVMI,us,E,1,1,train
2079051,ultrasonic cleaner,106490,B08665MHVY,us,E,0,1,train
264669,babys first year,12330,B07N48PKWX,us,E,0,1,train
1257863,louis vuitton,63798,B07WSH9NF8,us,E,0,1,train
224170,ariat,10258,B007O15UYY,us,E,0,1,train
734343,ebl aa rechargeable batteries,36550,B083ZMYF55,us,E,0,1,test
1979274,tekonsha wireless brake controller,101278,B07JQ99SDD,us,E,0,1,train
1923462,strapless tummy control shapewear,98452,B06XXRTWM6,us,E,1,1,train
1732695,roman chair,88348,B009H6XB7W,us,E,0,1,train
1008617,hole puncher single star,50844,B076Q6HFNF,us,E,0,1,train
882402,gaming chair with footrest,44222,B077CZBL3G,us,E,1,1,train
479951,carving knife,23466,B082LQ81G9,us,E,0,1,train
120145,60 lashes,4945,B0141L9GE4,us,E,0,1,train
1409360,munchkins board game,71602,B07V21HR5Z,us,E,0,1,test
520448,children should not use pool without adult supervision,25560,B099WW26H8,us,E,0,1,train
1060080,integrative multiplex without iron,53554,B004JP9AT4,us,E,1,1,test
568225,comferters,28053,B07QF61X3P,us,E,0,1,train
2228771,xiao long bao,114364,B07G21LK94,us,E,1,1,test
2052704,tree stump table,105160,B07JFYSCQQ,us,E,0,1,train
1462282,north face women hiking backpack,74358,B07FKDGZYN,us,E,0,1,train
1158610,kitchenaid hand blender,58687,B01EA5ZLOU,us,E,0,1,test
1672037,rachet cable cutters,85213,B00EZ378HQ,us,E,0,1,train
2157677,weighted blanket 15 lbs,110572,B075W9VSW7,us,E,0,1,train
1462281,north face women hiking backpack,74358,B0764GN7RX,us,E,0,1,train
375257,boho sewing patterns for women,18031,B07DR49PF9,us,E,1,1,train
1851357,small bookshelf,94613,B089T4JVBG,us,E,0,1,train
847300,frame mounting pendants,42385,B01N6MY6NO,us,E,1,1,train
2049481,travel cosmetic organizer,104985,B072L27GS2,us,E,0,1,train
1257887,louis vuitton,63798,B06XVS8V5S,us,E,0,1,train
1086058,iron man costume,54909,B00HA508LO,us,E,0,1,train
870227,fur coat for men,43591,B07K6MZ3GQ,us,E,0,1,test
27353,1-piece poly pjs,960,B0852H84SZ,us,E,0,1,test
1780136,scented wax warmers,90870,B07WR9P1F8,us,E,0,1,train
1949804,swimming pool with slide,99831,B000KI111Y,us,E,1,1,train
598843,couvre carpet car,29632,B002NQT9A6,us,E,1,1,test
1925751,string lights usb powered,98583,B07WNG76T1,us,E,0,1,train
1922376,straight hair bundles with closure,98390,B07173XQRF,us,E,0,1,test
1613326,pool tip tool,82186,B082PWTHVS,us,E,0,1,train
557141,coin & button cell batteries,27481,B089993JL8,us,E,0,1,test
1891030,sperry tennis shoes for men,96688,B08BLNZJF3,us,E,1,1,test
74952,20”. boxes,2891,B01M4GMQD5,us,E,0,1,train
1161277,knee sleeves,58826,B019ZK0WR6,us,E,0,1,train
796961,fastrack sunglasses or women,39731,B071CYGZTR,us,E,0,1,train
2087691,universal wireless phone charger,106957,B00VA5SU56,us,E,0,1,train
848650,free apps,42453,B016QCUBCW,us,E,0,1,train
1101758,jeep emblem cover,55707,B07FJHZ7YP,us,E,0,1,train
1076843,iphone dongle,54446,B089Q5SSCX,us,E,0,1,train
1840002,sketch book,94006,1909414662,us,E,0,1,train
2175692,wife beatters mens 4xl big and tall,111545,B013ION5N8,us,E,1,1,test
328214,big backyard umbrella,15576,B0836DZHZ8,us,E,0,1,train
2070454,twin bed sets for girls,106045,B0721729CW,us,E,0,1,train
997741,here comes the bride sign,50271,B07CRM2K6Q,us,E,0,1,train
1629163,pray without ceasing journal,83005,B093B2L4NR,us,E,0,1,train
1158209,kitchen utensil set wood,58665,B07HVFZ1Q1,us,E,0,1,train
174043,aj1 black and white,7657,B08P4Z437K,us,E,1,1,test
529565,christmas tees school,26056,B00PKMJRZ2,us,E,0,1,train
1711694,retired not my problem anymore,87284,B09267SP1Z,us,E,0,1,train
693062,dog jogger stroller,34447,B00OSB6FXI,us,E,0,1,train
1850823,small aquariums,94583,B00O8SZTKQ,us,E,0,1,train
1174983,lacoste shirts for men,59513,B07228BN63,us,E,1,1,test
695137,dog subscription boxes,34561,B079XWV72L,us,E,0,1,train
2248237,z scale train sets complete,115316,B07GR9BTDZ,us,E,1,1,train
313123,belly dancing scarf,14838,B08D9DWC3W,us,E,1,1,test
479953,carving knife,23466,B083ZDL2MY,us,E,0,1,train
89922,3/8 triglide black,3563,B07PBFP2FX,us,E,0,1,test
1843790,skull plates,94210,B01I5NI0FU,us,E,1,1,train
243353,australian shepherd harness,11235,B07SRZD7GC,us,E,0,1,test
796969,fastrack sunglasses or women,39731,B00IG4N5PO,us,E,0,1,train
1073461,iphone 7 plus covers,54263,B01M5AHBSZ,us,E,0,1,train
1438516,new balance slip on shoes for men,73103,B003UHUO0G,us,E,1,1,train
1744387,rubber mallet,88952,B072J8JV13,us,E,0,1,test
398925,boys jeans,19216,B00F3EGG2E,us,E,0,1,train
2179889,wind strip for windows,111775,B0742H2XBR,us,E,0,1,train
123316,7 keto dhea,5107,B007KG4N82,us,E,0,1,train
553743,cocoa nibs raw organic,27309,B073P11KWG,us,E,0,1,train
123247,7 inch led light bar,5103,B07VVJ2MBG,us,E,0,1,train
787551,face sticker,39230,B079MHQSGS,us,E,0,1,train
1913447,steel-toe boots,97897,B000AYZ9YI,us,E,0,1,train
1821044,shower rods for bathroom,93011,B083FCWKYH,us,E,0,1,train
1864700,sneaker shields,95324,B07V368HN3,us,E,0,1,train
695132,dog subscription boxes,34561,B07VGNQD8K,us,E,0,1,train
496986,cental vacuum edge,24320,B07L5FGK5M,us,E,0,1,train
1744801,rubberized coating white rv,88973,B07L18HP1K,us,E,0,1,train
1710949,restaurant tumblers 16oz,87245,B003HEYEB2,us,E,0,1,train
1445492,nike air max tailwind,73484,B084KHTDKF,us,E,1,1,test
856975,fruit organic,42897,B08LF1VTNN,us,E,0,1,train
787139,face recognition webcam,39210,B07YJ94V8R,us,E,0,1,test
1805438,shaker bottle,92197,B01LXRWZNI,us,E,0,1,test
2023751,toddler detangler spray,103641,B01E640C2Q,us,E,0,1,train
2079849,umbrella repel,106526,B00GFU6DNM,us,E,0,1,test
1346310,messy rose bun,68319,B07XY8XLZ3,us,E,0,1,train
1805422,shaker bottle,92197,B08HSF9KVL,us,E,0,1,test
1158210,kitchen utensil set wood,58665,B07HGCJB1F,us,E,0,1,train
57088,14k gold toe rings for women,2128,B074TTZ2WQ,us,E,0,1,train
1440545,newborn ear plugs,73219,B07BS9JZ4R,us,E,1,1,test
289513,bath cleaner scrubber,13607,B08V8P7D24,us,E,0,1,train
2120976,village candle,108642,B001J6O6JA,us,E,0,1,train
199740,andency grey quilt set,9019,B08XZHRQ3B,us,E,0,1,test
1634819,prime movies asian,83296,B07LFM5GJL,us,E,0,1,train
2204191,womens long sweater coat,113082,B07FXBL64Q,us,E,0,1,test
1731189,rollator parts,88273,B019NK7OE2,us,E,0,1,train
462670,canvas prints,22544,B07R4B8M1C,us,E,0,1,train
530276,christmas windup toys,26096,B07Y575GVJ,us,E,0,1,train
901072,gift for 2 year old boy,45185,B01COSEDKS,us,E,1,1,train
1439404,new mommy,73156,B07C2TJMMH,us,E,0,1,test
180755,alicia keys best of,8004,B00CI5PHJO,us,E,0,1,train
814512,fish finders for boats,40648,B077WHM29S,us,E,0,1,train
375266,boho sewing patterns for women,18031,B00W76HXYG,us,E,1,1,train
2173276,whitening teeth,111421,B077YCC84H,us,E,0,1,train
792211,fall shower curtain hooks,39469,B09B44YH3Z,us,E,1,1,train
1173540,labradoodle decal,59431,B089G7Z6H7,us,E,0,1,train
2179882,wind strip for windows,111775,B07K2G1V2K,us,E,0,1,train
258382,baby girl shoes 6-12 months,11992,B01NCOCLF5,us,E,0,1,train
104376,40th birthday decorations,4204,B07F71BHVF,us,E,0,1,test
765985,espresso machine with coffee grinder,38145,B00CH9QWOU,us,E,1,1,test
2194995,women overall,112585,B07JVBLRG6,us,E,0,1,test
1829869,silver age comic book boards,93471,B0034U9I24,us,E,1,1,test
820305,five wars fred johnson,40950,B004JN5FZE,us,E,0,1,train
997747,here comes the bride sign,50271,B01K5K8QF0,us,E,0,1,train
1438190,new balance fuelcore nergize,73084,B07F1N5X9K,us,E,0,1,train
1031952,hungry hungry hippos,52080,B008FD8ETS,us,E,0,1,train
1649670,puckerbutt,84070,B0173Z36AA,us,E,0,1,train
1634826,prime movies asian,83296,B00ZJAKCRW,us,E,0,1,train
799312,feaux succulent plants in pots,39851,B07BW158TG,us,E,0,1,train
289547,bath cleaner scrubber,13607,B07Z8WNCJ8,us,E,0,1,train
901447,gift ideas for cat lovers $10,45208,B078MFN2MJ,us,E,0,1,train
1395381,motor mount,70897,B07ZFZJ97M,us,E,0,1,train
1368335,mini pots for jam,69489,B07W6YW8F4,us,E,1,1,train
1592414,plastic plates and forks,81086,B0812DLGMF,us,E,1,1,train
557127,coin & button cell batteries,27481,B07WH5R9DG,us,E,0,1,test
1058316,instant pot air fryer,53455,B07S652D97,us,E,1,1,train
1284446,makeup brush set,65122,B07K52TKJQ,us,E,0,1,train
1788670,sealed plastic bags for food,91337,B09DCZB45Q,us,E,1,1,test
2009141,throne chairs for party cheap,102903,B08V1LHKNR,us,E,1,1,train
1413834,my life as dolls and accessories,71839,B07Y8LN4HY,us,E,0,1,train
211807,apple air pods,9637,B07PXGQC1Q,us,E,0,1,test
1395394,motor mount,70897,B074WGYC37,us,E,0,1,train
1410998,music earrings for women,71684,B073SW17Q2,us,E,0,1,train
1599227,plunger with holder,81451,B07CS9ZQQP,us,E,1,1,train
1682545,ray stevens cd,85766,B00005B17A,us,E,0,1,train
2210290,womens winter boots,113402,B074L9QGMZ,us,E,0,1,train
1847204,slim black christmas tree,94399,B09C8TJ69G,us,E,1,1,train
1547372,pencil pouch 3 ring for boys,78728,B003O3ETZC,us,E,0,1,train
224110,ariana grande perfume,10256,B07JPZ95ZP,us,E,0,1,train
159783,adult coloring book and pen set,6915,B07WNTQSC1,us,E,1,1,test
2173268,whitening teeth,111421,B084ZJ7Y91,us,E,0,1,train
1438193,new balance fuelcore nergize,73084,B06XSC1Z69,us,E,0,1,train
1078448,iphone video stabilizer,54525,B07RHJ7LWH,us,E,0,1,train
289528,bath cleaner scrubber,13607,B09G66DQCG,us,E,0,1,train
1298301,mario kart,65840,B08467B13Y,us,E,0,1,train
2157674,weighted blanket 15 lbs,110572,B07D754YL9,us,E,0,1,train
2198613,women's sweatshirts without hoods,112783,B08BS21TDF,us,E,1,1,train
1613353,pool tip tool,82186,B07D7SDFTY,us,E,0,1,train
104372,40th birthday decorations,4204,B07VSXNB65,us,E,0,1,test
2049466,travel cosmetic organizer,104985,B09283KP67,us,E,0,1,train
1354334,micro cd card,68755,B003EGQ6XC,us,E,0,1,train
1043175,ice snow machine,52646,B004X5YM4S,us,E,0,1,train
1788694,sealed plastic bags for food,91337,B071X4281W,us,E,1,1,test
1031954,hungry hungry hippos,52080,B0027VSSFO,us,E,0,1,train
1659688,purple light,84579,B07GXHT3YW,us,E,0,1,train
1481763,oktoberfest decoration,75354,B005FG55HM,us,E,1,1,train
847292,frame mounting pendants,42385,B0834W13D9,us,E,1,1,train
289049,bath and body lotion,13581,B00ZGKB8M8,us,E,0,1,train
1767959,samsung not 9,90213,B07FZG77X6,us,E,0,1,test
19707,1 can of pumpkin for dogs without sugar,693,B08HR7P5PQ,us,E,1,1,train
1848003,slime kit for girls,94443,B07WDKH1QK,us,E,1,1,train
344860,black cotton fabric by the yard,16441,B06XJZQH3Q,us,E,0,1,train
2195003,women overall,112585,B07DLQJRVR,us,E,0,1,test
1685381,reactive glaze mug,85909,B07GLNMTSR,us,E,0,1,train
2070441,twin bed sets for girls,106045,B07RM4PMCS,us,E,0,1,train
207892,antibiotic ointment packets,9452,B003DR1N2Q,us,E,0,1,train
2034070,top grain apple watch,104182,B07ZH4LDSS,us,E,0,1,test
72505,20 inch storage bin,2788,B07QFRBQZG,us,E,1,1,train
2232464,xr iphone case,114554,B07HT711WR,us,E,0,1,train
1129626,keen elsa boot women,57142,B077K96CG9,us,E,1,1,test
1906715,stand white board,97525,B08W22PPGH,us,E,0,1,test
1344016,merry christmas my friend ornament,68200,B079CF52P6,us,E,0,1,test
195654,american girl doll travel suitcase,8803,B07YJG7ZV4,us,E,0,1,test
1541766,peanut butter and jelly costume,78436,B07X2YQXN5,us,E,0,1,train
495261,celebrity cookbooks,24221,1645174425,us,E,0,1,train
224162,ariat,10258,B01LAI2X2I,us,E,0,1,train
194918,american crew tea tree 3 in 1 shampoo,8767,B089R54DH9,us,E,1,1,train
1848006,slime kit for girls,94443,B07R9R896G,us,E,1,1,train
1933355,sugar free gum without aspartame,98980,B00IO2D93Q,us,E,0,1,train
1284458,makeup brush set,65122,B07HFC8PV2,us,E,0,1,train
134042,"A windows laptop which has a webcam, access to microsoft office and a decent graphics card. A laptop which runs very quickly and efficiently",5633,B084YQ7BFZ,us,E,1,1,train
1117381,juice wrld hoodie,56532,B08374JCK3,us,E,0,1,train
1507131,outdoor security camera wireless,76672,B07RKJDK65,us,E,0,1,test
1659681,purple light,84579,B07T6H1CH2,us,E,0,1,train
194919,american crew tea tree 3 in 1 shampoo,8767,B089R49FSS,us,E,1,1,train
1914845,step tracker,97975,B07QQX612N,us,E,0,1,train
355860,blanket french bulldog,17039,B08NPMCKL9,us,E,0,1,train
1409367,munchkins board game,71602,B019KGG3RI,us,E,0,1,test
557144,coin & button cell batteries,27481,B0002DSVOW,us,E,0,1,test
1123227,k63 renewed,56824,B07NNZXNSZ,us,E,0,1,train
2154411,weber marinade packets,110401,B01LBW7S4Q,us,E,0,1,test
388424,bose wireless portable home speakers,18683,B06XD2WNJZ,us,E,0,1,train
177866,alessi bauhaus,7846,B000WXMIZU,us,E,1,1,train
856993,fruit organic,42897,B0085M0V2W,us,E,0,1,train
553747,cocoa nibs raw organic,27309,B00OSL0LQA,us,E,0,1,train
842431,ford truck gas door decals,42122,B076ZC9Q5C,us,E,1,1,test
2059653,trunk light bulb,105514,B07SL84MQY,us,E,0,1,train
2059662,trunk light bulb,105514,B0186P1MUW,us,E,0,1,train
2059663,trunk light bulb,105514,B0142WSPA8,us,E,0,1,train
1958497,tablet para niños,100242,B07H8WS1FT,us,E,1,1,test
734355,ebl aa rechargeable batteries,36550,B013JHFK82,us,E,0,1,test
289527,bath cleaner scrubber,13607,B09D3B7XG9,us,E,0,1,train
1784428,scrapbook paper,91107,B07QFV1B9N,us,E,1,1,test
2029191,tolietry travel bag mens,103934,B0765WDLHD,us,E,0,1,train
501831,chain with lock,24568,B00HVSSQ4G,us,E,0,1,train
2032698,tool storage organizer,104115,B016N9CBIU,us,E,0,1,train
1936105,summer spa house slippers,99106,B01MR5FQXU,us,E,0,1,test
2049482,travel cosmetic organizer,104985,B072XS6S4K,us,E,0,1,train
728201,dyson v8 battery,36246,B07VQGVLNC,us,E,0,1,train
2004795,thigh high plus size socks,102677,B07ZDF5VNJ,us,E,0,1,train
1805411,shaker bottle,92197,B084ZLD32C,us,E,0,1,test
174052,aj1 black and white,7657,B08Y5VP9W6,us,E,1,1,test
734689,ecco golf shoes womens,36566,B01KIKI7T2,us,E,0,1,test
462664,canvas prints,22544,B089CJ7CTQ,us,E,0,1,train
1596236,playmobil,81287,B0859STTWW,us,E,0,1,train
1257860,louis vuitton,63798,B07VCGTPSQ,us,E,0,1,train
2222702,wrist cushion for computer,114057,B08MXJQ5M4,us,E,0,1,train
90179,30 cooler,3574,B008953C1M,us,E,0,1,test
1596248,playmobil,81287,B07668RPWC,us,E,0,1,train
1311499,maxair fan,66524,B06Y3KL5P5,us,E,1,1,test
78010,24 wedge pillow,3023,B004X7CBDA,us,E,0,1,train
728197,dyson v8 battery,36246,B07QG5NMWN,us,E,0,1,train
425419,bunkbed with trundle and steps,20617,B00KTFNL02,us,E,0,1,train
1799421,set de sushi,91895,B085ZDLGBJ,us,E,0,1,train
1683526,razor 650 batteries,85816,B00BSEO1O8,us,E,0,1,train
854337,front bumper parts,42751,B076TSDM5R,us,E,0,1,train
2029162,tolietry travel bag mens,103934,B08KKWXK8S,us,E,0,1,train
2210281,womens winter boots,113402,B07FLPY2LF,us,E,0,1,train
1841137,ski patrol vest,94065,B083W3D5G2,us,E,1,1,train
1672027,rachet cable cutters,85213,B0199M4TKG,us,E,0,1,train
462677,canvas prints,22544,B017JBQAWO,us,E,0,1,train
1337166,mens scarf long,67850,B075CVJTJD,us,E,0,1,train
1422843,national geographic,72286,B07KFH99B4,us,E,0,1,test
1072715,iphone 7 case incipio,54220,B01K6ZF9GS,us,E,0,1,train
1789432,seasonal garden flags,91370,B07XNSSQM5,us,E,0,1,test
1732691,roman chair,88348,B00FJ2PL26,us,E,0,1,train
622415,curtain rod 30 spring,30846,B075189LSQ,us,E,0,1,train
207884,antibiotic ointment packets,9452,B00D2PAXAM,us,E,0,1,train
78002,24 wedge pillow,3023,B07JVDZGWQ,us,E,0,1,train
1239173,liquid fusion glue for rhinestones,62822,B00KD6YW46,us,E,1,1,train
1683516,razor 650 batteries,85816,B07TCCRJ3C,us,E,0,1,train
1925752,string lights usb powered,98583,B07V836W94,us,E,0,1,train
2198610,women's sweatshirts without hoods,112783,B07Y9DV4N6,us,E,1,1,train
57092,14k gold toe rings for women,2128,B0100MOENG,us,E,0,1,train
2136262,walking shoes for babies,109431,B07JPJ184D,us,E,0,1,train
1603696,pocket yoga pants,81685,B097N76C68,us,E,0,1,train
1133812,kettle for dipping hair,57369,B004YTW58S,us,E,0,1,train
1346309,messy rose bun,68319,B07Y2TTD7R,us,E,0,1,train
1914838,step tracker,97975,B082WTSRH3,us,E,0,1,train
689975,dog beds donut,34290,B07YJKLW13,us,E,0,1,test
2049495,travel cosmetic organizer,104985,B08F523TH2,us,E,0,1,train
1848001,slime kit for girls,94443,B084DP54NC,us,E,1,1,train
622412,curtain rod 30 spring,30846,B07V6Y9JNP,us,E,0,1,train
74955,20”. boxes,2891,B005ENHL6O,us,E,0,1,train
2087679,universal wireless phone charger,106957,B07THHQMHM,us,E,0,1,train
960189,hair clip,48279,B07V6QFSR1,us,E,0,1,test
595641,cotton footie pajamas,29465,B07FQZNFH9,us,E,0,1,train
973425,handyman tool set,48969,B0719PGJ2B,us,E,0,1,train
1241905,little live pets mouse toy,62968,B01COPJZUO,us,E,1,1,test
2204190,womens long sweater coat,113082,B07G629DRJ,us,E,0,1,test
1298292,mario kart,65840,B0846B88HB,us,E,0,1,train
1784434,scrapbook paper,91107,B01HQSNGJK,us,E,1,1,test
1711722,retired not my problem anymore,87284,B08NGF2WZ5,us,E,0,1,train
816505,fishing lure sheet set,40752,B01C0JDWBW,us,E,1,1,train
1311847,maxi pads without wings,66539,B001G7QUZU,us,E,1,1,train
1502635,otter decorations for home,76431,B0087B9Q0Y,us,E,1,1,train
707222,dr seuss book,35187,0394800915,us,E,0,1,train
2032689,tool storage organizer,104115,B083RW1NMB,us,E,0,1,train
2120971,village candle,108642,B00AQSG8B6,us,E,0,1,train
1497801,organicbone broth,76176,B077GH84HL,us,E,0,1,train
1593227,"plastic, satire",81134,B0047O2FC6,us,E,0,1,train
134038,"A windows laptop which has a webcam, access to microsoft office and a decent graphics card. A laptop which runs very quickly and efficiently",5633,B081649B1D,us,E,1,1,train
104370,40th birthday decorations,4204,B07XRG4XVX,us,E,0,1,test
2136257,walking shoes for babies,109431,B07VFZW8L8,us,E,0,1,train
1634829,prime movies asian,83296,B00B1SVN3S,us,E,0,1,train
1298308,mario kart,65840,B01MYBZ4A9,us,E,0,1,train
199826,anderson window replacement right hand operator,9024,B000KKX5YI,us,E,1,1,train
104330,40mm m4 bolt,4201,B015A36ICK,us,E,0,1,train
530273,christmas windup toys,26096,B08112S984,us,E,0,1,train
450256,camera pens with audio video,21898,B07STT3RC5,us,E,1,1,train
984415,hd curved monitor,49545,B07HKM16DT,us,E,0,1,train
328223,big backyard umbrella,15576,B07TNHBRVJ,us,E,0,1,train
1439411,new mommy,73156,140031707X,us,E,0,1,test
123322,7 keto dhea,5107,B0013OQ9XY,us,E,0,1,train
709975,drawing tablet pressure sensitive,35341,B072M76LNZ,us,E,1,1,test
2049321,travel collar for dog,104976,B07GVD3M28,us,E,1,1,train
776955,expresso coffee machines,38701,B07YZNK25Y,us,E,0,1,train
1052192,industrial broom and dustpan set,53116,B085WNTMDH,us,E,0,1,train
2050555,travel size fragrance spray,105041,B00GFPYXWU,us,E,0,1,train
568233,comferters,28053,B06VSP6SJS,us,E,0,1,train
313127,belly dancing scarf,14838,B0828MG9YX,us,E,1,1,test
776954,expresso coffee machines,38701,B07ZG4X9TX,us,E,0,1,train
1913427,steel-toe boots,97897,B00TP3COKC,us,E,0,1,train
2162792,when tomorrow starts without me,110842,B0725BWJV8,us,E,0,1,train
1290416,mandrel tube benders,65439,B00A336RP6,us,E,1,1,train
177853,alessi bauhaus,7846,B0054JO8VO,us,E,1,1,train
568237,comferters,28053,B00S1TC442,us,E,0,1,train
104369,40th birthday decorations,4204,B07Z61JW9L,us,E,0,1,test
765975,espresso machine with coffee grinder,38145,B07VFY4MXM,us,E,1,1,test
1626048,power extension cable compatible with wyzecam,82833,B07MH7RZRF,us,E,0,1,train
901451,gift ideas for cat lovers $10,45208,B01CZHPJX8,us,E,0,1,train
1038671,i pad7th generation case for girls,52432,B083RYKB1T,us,E,1,1,train
1174981,lacoste shirts for men,59513,B07JG3MGX2,us,E,1,1,test
1462268,north face women hiking backpack,74358,B07Q397SZT,us,E,0,1,train
510859,charred food,25034,0399581049,us,E,1,1,train
1557453,pet potty grass mat,79247,B07PJPMB9Z,us,E,0,1,train
1076111,iphone case,54413,B07YJMJ2VB,us,E,0,1,train
2062335,tue dye crocs,105637,B07DFKR5LV,us,E,0,1,train
261628,baby shower decorations girl purple,12173,B07D5NGF1Z,us,E,0,1,train
89930,3/8 triglide black,3563,B018TVI33W,us,E,0,1,test
2198612,women's sweatshirts without hoods,112783,B088KJNHS5,us,E,1,1,train
1129622,keen elsa boot women,57142,B07LB3X8YC,us,E,1,1,test
2120967,village candle,108642,B00SBGX39K,us,E,0,1,train
120153,60 lashes,4945,B08C4Y1554,us,E,0,1,train
1076119,iphone case,54413,B00Z7S7FR6,us,E,0,1,train
1158199,kitchen utensil set wood,58665,B086BGFKR2,us,E,0,1,train
960186,hair clip,48279,B0817QLT89,us,E,0,1,test
123255,7 inch led light bar,5103,B06XHXLMYT,us,E,0,1,train
1547368,pencil pouch 3 ring for boys,78728,B074TRVFMD,us,E,0,1,train
1805420,shaker bottle,92197,B08FHC6ZFF,us,E,0,1,test
388418,bose wireless portable home speakers,18683,B07Q337VV3,us,E,0,1,train
833655,fly sheet 82,41645,B07FMDS8WR,us,E,0,1,train
1410994,music earrings for women,71684,B0791KRVYT,us,E,0,1,train
19279,1 big plastic bin with lid not clear,679,B00IT3O7VS,us,E,1,1,test
1731190,rollator parts,88273,B00YUU3NJ6,us,E,0,1,train
1041627,iblason phone case,52564,B01KIOSN38,us,E,0,1,train
1906708,stand white board,97525,B08CH6PB1B,us,E,0,1,test
1101763,jeep emblem cover,55707,B06WLHWDQC,us,E,0,1,train
120139,60 lashes,4945,B08L38B278,us,E,0,1,train
1681359,ravens license plate,85705,B01H0UP4QM,us,E,0,1,train
1921629,storefront rgb lights,98347,B01IQL98MA,us,E,0,1,test
1203579,led motion mr,60983,B07G3N7M78,us,E,0,1,train
1843787,skull plates,94210,B071XTZPT7,us,E,1,1,train
57143,14k solid gold chain and crucifix,2130,B07KX9N15N,us,E,0,1,train
520483,children should not use pool without adult supervision,25560,B094H7M7WS,us,E,0,1,train
994396,heimvision security camera,50082,B07N5FQHNS,us,E,1,1,train
104378,40th birthday decorations,4204,B078G9P26X,us,E,0,1,test
1497810,organicbone broth,76176,B0146I3ND2,us,E,0,1,train
1649661,puckerbutt,84070,B01MS3PTS7,us,E,0,1,train
2214760,wooden dough bowls for decor,113635,B01249LA4Y,us,E,0,1,train
43499,10cc catheter syringe without needle,1555,B013WWFJX0,us,E,0,1,train
328228,big backyard umbrella,15576,B073TNKQGD,us,E,0,1,train
2124118,vinyl record player with speakers,108808,B00UMVW4VA,us,E,0,1,train
1805447,shaker bottle,92197,B0751FNCWC,us,E,0,1,test
195001,american doll luciana clothes,8770,B00TQI8AZE,us,E,1,1,train
2032661,tool roll car,104113,B07PHNYQM3,us,E,0,1,train
222027,archery kisser buttons,10147,B081NC77DH,us,E,0,1,train
1117385,juice wrld hoodie,56532,B082MK5CQZ,us,E,0,1,train
885657,garden decoration outdoor,44380,B07Q4MWT1W,us,E,0,1,train
1949795,swimming pool with slide,99831,B07V6GV9D4,us,E,1,1,train
847294,frame mounting pendants,42385,B07P87RVML,us,E,1,1,train
2162768,when tomorrow starts without me,110842,B08GFNG8SH,us,E,0,1,train
2003878,thermostat digital,102631,B074NBTCY7,us,E,0,1,test
901997,gifts for 2 year boy,45238,B01CU9WL5A,us,E,1,1,train
856992,fruit organic,42897,B00M1X501S,us,E,0,1,train
